Date,energy_statarb,vix_carry
2010-07-13,-0.0296152032448965,-0.0
2010-07-14,-0.1359036586015778,-0.0342238723875773
2010-07-15,0.1301955523583753,0.009389740349839
2010-07-16,0.1804027403299795,-0.0586248433475235
2010-07-19,0.0307275056116339,0.0473676888228891
2010-07-20,0.0019069707618747,0.0938187552176548
2010-07-21,-0.1036708109719616,-0.0139618323817687
2010-07-22,0.1614381873695942,0.0552232907631945
2010-07-23,-0.1926286461825044,0.0259754864032606
2010-07-26,-0.2068891612409656,0.0402738991379399
2010-07-27,-0.229186319254265,0.0039215736531818
2010-07-28,0.2984513503356613,-0.0097752489046424
2010-07-29,0.0781512079812922,-0.0038835000263976
2010-07-30,0.089881675591738,0.01365874893104
2010-08-02,0.1457997685549031,0.0649315256621814
2010-08-03,-0.1578419823274446,-0.0104276231622591
2010-08-04,0.1272621023411641,0.0146293100159591
2010-08-05,-0.0777052733421792,-0.0021030501967788
2010-08-06,-0.3011228528230017,0.0042105325363436
2010-08-09,-0.1615058295541242,0.0256424306133375
2010-08-10,-0.0089028272896056,-0.0043196611445163
2010-08-11,-0.6752230418474992,-0.1023387132289099
2010-08-12,0.1808553292150145,-0.0173581986097577
2010-08-13,-0.213933053335472,-0.0226852828310836
2010-08-16,-0.2056802935528661,0.0284379353205335
2010-08-17,0.3018456199397121,0.0655646884928832
2010-08-18,0.7805224223362895,0.0136988443581618
2010-08-19,-0.1401212249488256,-0.0305626504101666
2010-08-20,0.266493418613658,0.0100841190666259
2010-08-23,-0.5104498414677431,0.0204785313435406
2010-08-24,0.1369843860394397,-0.0272125635248847
2010-08-25,0.0709661628186838,0.0220534807148574
2010-08-26,0.35492379076108,-0.0153194485335134
2010-08-27,0.1111159480610318,0.0717718257310912
2010-08-30,0.2456222559338424,-0.0321456249734163
2010-08-31,-0.4834099029282248,0.0177309609712317
2010-09-01,0.1250615868938852,0.0800427076735363
2010-09-02,-0.131776583601687,0.031498667059371
2010-09-03,0.365906396557007,0.0597500044057739
2010-09-07,-0.0018148660837398,-0.0375043954584542
2010-09-08,0.3766611416699914,0.0248459985865306
2010-09-09,-0.0461314990400259,0.0063091691932648
2010-09-10,-0.285463800786108,0.0278092786984278
2010-09-13,0.079085989640993,0.0603535088962437
2010-09-14,0.0075059754648731,-0.0
2010-09-15,-0.1154954539282406,0.0176995770994008
2010-09-16,-0.7660654695856537,0.0059701669865037
2010-09-17,-0.4183205311493049,-0.0
2010-09-20,-0.2371893028044227,0.030397477184371
2010-09-21,-0.1793287024781511,-0.0061538655743782
2010-09-22,2.306308219614195,-0.0222456089473197
2010-09-23,0.0301329873905583,-0.031498667059371
2010-09-24,-0.1838712584253812,0.0594197874763058
2010-09-27,-0.2171691343601123,-0.0041355505363927
2010-09-28,0.3048356908652966,0.0020554991820959
2010-09-29,0.0823117202914801,-0.0163268932874286
2010-09-30,-0.0297443833812562,-0.0299124993626002
2010-10-01,-0.1057726106925436,0.0278902539818324
2010-10-04,-0.0397186258782417,-0.0160324075310487
2010-10-05,0.0421296151143024,0.0614947816078062
2010-10-06,-0.1462347608017112,0.0170579829045766
2010-10-07,0.0325773688859152,0.0129871955268111
2010-10-08,-0.1287541525897669,0.0422754831482383
2010-10-11,-0.3941424061553806,0.0323353806429363
2010-10-12,0.7083808991074825,0.0309917533083377
2010-10-13,-0.0044200011864801,-0.0
2010-10-14,0.2247154712621957,-0.042660497142715
2010-10-15,0.0764824336327688,0.0282371701816101
2010-10-18,-0.0338091913222435,0.0539346392349471
2010-10-19,0.1863598841801621,-0.0539346392349472
2010-10-20,-0.0437018253745435,-0.0758112599100936
2010-10-21,-0.0825387432715063,0.0269074529199243
2010-10-22,-0.1086441888705987,0.041769412876295
2010-10-25,-0.1992253466740823,0.0071343941138742
2010-10-26,0.0822092109882728,-0.0212522756596589
2010-10-27,0.4712164312315168,-0.0203881300876909
2010-10-28,-0.0667242429837437,0.0041529448938337
2010-10-29,-0.0288222202452931,-5.8634472398433335e-06
2010-11-01,0.3413890895946658,0.0075762299300036
2010-11-02,-0.1463003936260568,0.0172125198020873
2010-11-03,0.2989767998291228,0.0395526335540493
2010-11-04,0.0204436243551893,0.067747320590712
2010-11-05,-0.0667727051960923,-0.0026990569691649
2010-11-08,0.2145250948013632,-0.0080537348070968
2010-11-09,0.2300721772028464,-0.0106383982050557
2010-11-10,0.0399807028779858,0.0133157759757721
2010-11-11,-0.078945604408564,-0.0159577854386108
2010-11-12,-0.3943490566233,-0.0712769803601687
2010-11-15,-0.0956293853541155,0.0299274205414731
2010-11-16,-0.5315934315974707,-0.0158553717897942
2010-11-17,-1.2075642938755595,-0.001658992374108
2010-11-18,-0.7915456909603306,0.070682641714458
2010-11-19,1.126633003784868,0.0096844575093137
2010-11-22,0.7957267200154319,0.0347429484438728
2010-11-23,-0.0528700132499433,-0.0444517625708337
2010-11-24,-0.231143050711657,0.0422074428690422
2010-11-26,0.0522571469980251,-0.070699921315113
2010-11-29,-0.3474061411632916,-0.0005
2010-11-30,-0.078178227737668,-0.0667200615897788
2010-12-01,0.0405726339206869,0.041949780539539
2010-12-02,-0.691628121927221,0.0958473816981194
2010-12-03,0.7108597456253103,0.0411369055604894
2010-12-06,0.3551956538847217,0.0239055208535543
2010-12-07,0.16179702530857,-0.0
2010-12-08,0.0086302367006987,0.0217399866364059
2010-12-09,-0.3898209745208019,0.0110498361865849
2010-12-10,0.2141588405776957,-0.0055401803756153
2010-12-13,0.3991058631104084,-0.0082531417567202
2010-12-14,0.1691760687752674,-0.0270286723879194
2010-12-15,-0.4937150599830734,-0.0132452267500207
2010-12-16,-0.5040816261691895,0.034809404665861
2010-12-17,0.1231086901364737,0.0417306724564732
2010-12-20,-0.3281574889574156,0.0524901826213968
2010-12-21,0.1492434305096982,-0.0
2010-12-22,-0.2728899979998351,-0.0
2010-12-23,-0.1135201124132029,-0.0307716586667536
2010-12-27,0.4726660860341951,-0.0298529631496811
2010-12-28,0.315690106622837,-0.0073260400920731
2010-12-29,0.0043395385150978,0.0171783365350846
2010-12-30,-0.2194090739329708,0.0049627893421289
2010-12-31,-0.1742285493916199,0.0175663237178992
2011-01-03,0.0272540626210343,0.023048395436291
2011-01-04,-0.8184041846770367,0.0104167608582556
2011-01-05,-2.0511791362766787,0.0211648111920433
2011-01-06,-3.0590171301693694,0.0026773777707164
2011-01-07,2.2222512690548406,-0.0026773777707163
2011-01-10,0.5168182187646482,0.0026773777707164
2011-01-11,0.9974899663906038,0.0382560311555365
2011-01-12,0.3255555490701652,0.0543767708780717
2011-01-13,-0.3251440674722476,0.0029455102297568
2011-01-14,0.11865793017151,0.0421749250507126
2011-01-18,-0.4688963156207793,0.0217737995495606
2011-01-19,0.3274151366502326,-0.162204414634355
2011-01-20,-0.8032588830572884,0.0026773777707164
2011-01-21,-1.3035871587500667,-0.0106667678041954
2011-01-24,0.2389736754116322,0.0195288976278396
2011-01-25,0.2333475021880868,0.0108351344195751
2011-01-26,-1.6171769146212158,0.0361790092660777
2011-01-27,-2.0238440896771235,0.0201420078207222
2011-01-28,3.261483244531214,-0.0
2011-01-31,-0.2816343614928378,0.0032062107947922
2011-02-01,0.7158586047968827,0.019692216062647
2011-02-02,0.0412063760146266,-0.0044439151003548
2011-02-03,-0.0581750346901094,0.0194610792320049
2011-02-04,0.1131124575662633,0.0257524961024146
2011-02-07,-0.195270828745173,0.0175443096509095
2011-02-08,-0.3834783436531854,0.0088889474172459
2011-02-09,-0.5340083780723677,-0.0029717703891574
2011-02-10,0.5536835598756017,-0.0029629651306568
2011-02-11,0.0578171479540699,0.0209275201059557
2011-02-14,-0.5872661911751781,0.006060624611691
2011-02-15,0.1511105864649016,-0.0150832422113285
2011-02-16,-0.1115833449835836,-0.0137553750684854
2011-02-17,0.5696031958528639,-0.0078333116164218
2011-02-18,-0.0763449179222593,-0.0081187413330979
2011-02-22,0.5376131499533682,-0.1284783247731313
2011-02-23,0.0051545561733286,-0.0130505257799905
2011-02-24,-0.0199577955923372,0.0027389718047993
2011-02-25,0.0061582093748524,0.0355678296610384
2011-02-28,-0.0213313274344054,0.0356221793314519
2011-03-01,-0.2917275532548016,-0.0915438817956217
2011-03-02,0.1204041334506967,0.0017650901398086
2011-03-03,-0.1636433729073303,0.0324781404455684
2011-03-04,0.0796045981404679,-0.0176790662800089
2011-03-07,0.0445315265537796,-0.0444706189832557
2011-03-08,0.0144438430583205,0.0178979196574179
2011-03-09,0.1237498644966853,-0.0259183735107124
2011-03-10,-0.2251476359459832,-0.016568955286982
2011-03-11,-0.0938463189524417,0.0177577260663381
2011-03-14,0.1115383309186116,-0.0189249507498026
2011-03-15,0.0804073684711426,-0.0808576849748193
2011-03-16,0.0132510567693942,-0.000321817321344
2011-03-17,-0.0403035702016942,0.0
2011-03-18,-4.865180211121624e-05,0.0
2011-03-21,-0.0259117314951629,0.0
2011-03-22,0.045157254258998,0.0026919498329514
2011-03-23,-0.0383651556285909,0.0350706529428895
2011-03-24,0.1044280209007315,0.0271819166988978
2011-03-25,-0.0248954715289662,0.0049968446298527
2011-03-28,-0.0190738990633008,-0.0249389483472521
2011-03-29,0.0174590863272332,0.0273635552753296
2011-03-30,-0.027637928274204,0.0152800107606989
2011-03-31,0.0458733539663547,-0.0025956871594256
2011-04-01,-0.0236033419706815,0.0156661167443994
2011-04-04,-0.086437631182432,0.0159154553058995
2011-04-05,-0.4492986863303787,0.0107527917762617
2011-04-06,0.1254456854696627,0.0108696722369038
2011-04-07,0.2575777153902693,-0.0027285146532041
2011-04-08,0.0988333196732166,-0.016216571589245
2011-04-11,-0.3335832980609071,0.0189450862424491
2011-04-12,-0.4895356894289471,-0.0216224640131657
2011-04-13,-0.2876501792446352,0.0216224640131656
2011-04-14,0.4677899121771635,0.022100347000666
2011-04-15,-0.1808099844006982,0.0664024545756337
2011-04-18,-0.1007190503021977,-0.0323082432326578
2011-04-19,0.4196530262188548,0.0749976519277083
2011-04-20,0.2003445501076341,-0.1257127445067247
2011-04-21,-0.1849570495375906,0.0166208812360404
2011-04-25,-0.0420611957084586,0.0254610641982731
2011-04-26,-0.1727150236040869,0.0115275051710673
2011-04-27,-0.3636775798357029,0.0145987994211526
2011-04-28,0.0226413045600649,0.0148150857851405
2011-04-29,-0.1748602810392082,0.002989538848366
2011-05-02,1.0928075627358005,-0.0295006643966978
2011-05-03,-0.115542875530911,-0.0286552557603761
2011-05-04,-0.1954444918095283,-0.0140254753545044
2011-05-05,0.0146727749261675,-0.0193109449130875
2011-05-06,-0.3973488155304162,0.0073670431779591
2011-05-09,-0.6578625146353982,0.0322367751224177
2011-05-10,-0.2402905896844974,0.0468397583089398
2011-05-11,0.4418638474089991,-0.0324991673929545
2011-05-12,0.5863827178147674,0.0324991673929545
2011-05-13,-0.0715920651836176,-0.0411822899664155
2011-05-16,0.400861307628273,-0.0367792515032964
2011-05-17,0.7860698501710103,0.014966339284924
2011-05-18,-0.3939118022869095,-0.0168602981409425
2011-05-19,0.0956656179865677,0.0196359745168589
2011-05-20,0.0567179998088573,-0.0224099013995843
2011-05-23,0.0673406929586333,-0.0254311812534583
2011-05-24,0.0077871417655163,0.0112399738635174
2011-05-25,-0.003874848800292,0.0145923091158759
2011-05-26,-0.1366698473607637,0.0281292541646396
2011-05-27,0.0620895040022222,0.0202611851398218
2011-05-31,-0.0210324433586936,0.0357180826020793
2011-06-01,0.3164758194072569,-0.0842297340277529
2011-06-02,-0.0550940456468153,0.0046503590679908
2011-06-03,-0.0304270824875169,-0.0057561198782745
2011-06-06,-0.0027605553701471,-0.0117958818057476
2011-06-07,-0.0920657482578205,0.0043544243009063
2011-06-08,0.621739174431404,-0.0173001547541707
2011-06-09,0.1560498963592641,0.0254621402556029
2011-06-10,-0.5161521999642078,0.0043259040196518
2011-06-13,-1.6438072744561991,-0.0242543284607547
2011-06-14,1.0881328870999054,0.0290043942507019
2011-06-15,0.8750523750603586,-0.086983538866261
2011-06-16,1.1197815278530594,-0.0016857939901607
2011-06-17,0.3110224295887514,-1.407129455909928e-05
2011-06-20,1.5122150034872528,0.0121261983194539
2011-06-21,0.183734384577995,0.0166025829437925
2011-06-22,0.0303969733037537,-0.0152880521053487
2011-06-23,0.450590226542907,0.0198855690280443
2011-06-24,0.0001642447642093,-0.0102325144689651
2011-06-27,0.2709133975061272,0.0091116333233247
2011-06-28,0.0401379672047793,0.0239441604859896
2011-06-29,0.0035632086136654,0.0388554267451454
2011-06-30,-0.1934879224994877,0.041351843582809
2011-07-01,0.5773893923524264,0.0432968057533241
2011-07-05,0.2027151958555132,-0.0
2011-07-06,-0.043072179492774,-0.0175443096509095
2011-07-07,-0.4207271237654494,0.0294138852062933
2011-07-08,-0.7853601094641105,-0.0177519454584503
2011-07-11,-0.1568089908255489,-0.100362710164494
2011-07-12,0.5140932721153386,-0.0315930790290344
2011-07-13,-0.3645068778392114,-0.0082895945486047
2011-07-14,-0.3507151272650762,-0.0175403874825082
2011-07-15,0.305266098110707,0.0083425733198572
2011-07-18,0.164110594016537,-0.0351399579615415
2011-07-19,0.4246126775734706,0.0398393375820739
2011-07-20,-0.1069097576702583,-0.0036027653328394
2011-07-21,0.7982505461695613,0.0374080510612129
2011-07-22,-0.1110826029435507,0.0024235267834953
2011-07-25,0.0050944343886412,-0.0536535927876022
2011-07-26,-0.1396812884646338,-0.00749819520535
2011-07-27,-0.3707647096263475,-0.0093940278396129
2011-07-28,0.1545755132562027,-0.0001631240731586
2011-07-29,-0.1563492468980526,0.0
2011-08-01,0.0724316472077808,0.0
2011-08-02,-0.2366684150044381,-0.0
2011-08-03,0.470200549774871,0.0
2011-08-04,0.3718097208047018,-0.0
2011-08-05,-0.2990148212983291,-0.0
2011-08-08,-0.4343645020424141,-0.0
2011-08-09,0.1274121337310653,0.0
2011-08-10,-0.1796250618403043,-0.0
2011-08-11,0.7645041789445441,0.0
2011-08-12,-0.0259265618549511,0.0
2011-08-15,0.081154306815505,0.0
2011-08-16,-0.1008082669700934,-0.0
2011-08-17,-0.0528650571985473,0.0
2011-08-18,-0.6270504268322005,-0.0
2011-08-19,-0.9150140611336038,-0.0
2011-08-22,1.1074465646303486,-0.0
2011-08-23,-0.3541770347784938,0.0
2011-08-24,-0.0418764688284564,0.0
2011-08-25,-0.8523836614259783,-0.0
2011-08-26,0.2769843684770398,0.0
2011-08-29,0.9291161296901588,0.0
2011-08-30,-0.3724327171138712,-0.0
2011-08-31,-0.3152152082586753,0.0
2011-09-01,1.3474416744541295,-0.0002561497397707
2011-09-02,0.0440475312495252,-0.0037934777866942
2011-09-06,-0.1018891669732662,-2.6712759270898224e-05
2011-09-07,0.1961423322284345,0.0
2011-09-08,-0.0587035537304537,-0.0
2011-09-09,0.0538725429774153,-0.0
2011-09-12,0.0892285037291256,0.0
2011-09-13,-0.7393047802362691,0.0
2011-09-14,0.6632880858670133,0.0
2011-09-15,-0.4527135880037134,0.0078042540181885
2011-09-16,0.5147911513289847,0.0169273942317484
2011-09-19,0.0005248772486366,-0.0320464787104295
2011-09-20,-0.035306292296502,0.0018140942077178
2011-09-21,0.0451401532133712,-0.0151056940054459
2011-09-22,0.008050509646049,-0.0001156421180766
2011-09-23,0.0032290971685505,-0.0
2011-09-26,-0.0921400203101377,0.0
2011-09-27,-0.0155338476058694,0.0
2011-09-28,0.1492438530400016,-0.0
2011-09-29,-0.0466665882507812,0.0
2011-09-30,1.1231400929570503,-0.0
2011-10-03,-0.6322701916822433,-0.0
2011-10-04,0.1947047623534692,0.0
2011-10-05,-0.270416866336808,0.0
2011-10-06,0.0194627216193284,0.0020164449838851
2011-10-07,-0.0622710476274558,-0.0006009180528784
2011-10-10,-0.0618439368884353,0.0270010880834684
2011-10-11,0.2886478822378689,0.0037612253964936
2011-10-12,-0.226243545336733,0.024580140657724
2011-10-13,-0.0002002965614551,0.0016105590139886
2011-10-14,-0.0452927938809858,0.0508240201300487
2011-10-17,0.1816300338440237,-0.1074608771966794
2011-10-18,-0.5638421223214793,0.0036362911287266
2011-10-19,-0.079550014056409,-0.0069026486391769
2011-10-20,0.1251286554532065,-6.653992395437291e-05
2011-10-21,0.189893072526642,0.0
2011-10-24,-1.5843837109683043,0.0124368624093452
2011-10-25,-0.5846523783951767,-0.0354464853160581
2011-10-26,0.0985419604978526,0.0024449785050346
2011-10-27,0.1991919271452278,0.0549030879726782
2011-10-28,-0.6991352043048571,-0.0024811253023594
2011-10-31,-0.0768676407685097,-0.1057161566227589
2011-11-01,-0.1310527246272217,-0.0177211975865686
2011-11-02,-0.1248651052344875,-6.842456608811775e-05
2011-11-03,-0.2579142524037869,0.0023305714808076
2011-11-04,0.576321885290516,-0.0054629082905771
2011-11-07,0.0184762159470983,0.0033996424114725
2011-11-08,-0.3724379047821232,0.0375259041262653
2011-11-09,-0.5278606649030806,-0.1724161062225183
2011-11-10,-0.7731837729852109,-0.0003711790393013
2011-11-11,-0.548451025923643,0.018432571876132
2011-11-14,-0.4470959200613684,-0.0123937517791612
2011-11-15,0.0708863883853426,0.0007919255057901
2011-11-16,-1.3643977640399736,-0.0077704268060362
2011-11-17,0.0401279549857443,-0.0087785651970238
2011-11-18,0.0542163246277082,0.0099300639386225
2011-11-21,0.0509209193587051,-0.0128607452133619
2011-11-22,0.3407212027077878,0.0112615181392353
2011-11-23,0.0436329059150607,-0.0280882907630221
2011-11-25,-0.7685955530010482,-0.0147793451870092
2011-11-28,0.6167231439354739,0.0432001744079
2011-11-29,-0.1348101050924144,0.0115550472832121
2011-11-30,-0.1666500277967984,0.085712748002357
2011-12-01,0.5872275100015539,0.0141545022448485
2011-12-02,-0.1264686024262585,0.0037539825213491
2011-12-05,-0.113478771185951,0.0011649284498502
2011-12-06,0.2250662169970419,-0.0093276016433105
2011-12-07,-0.3246099065274498,-0.0127369805842387
2011-12-08,0.2745612944797856,0.0100557840059092
2011-12-09,-0.0826411386340177,0.0503960869806126
2011-12-12,0.2349821845455423,-0.0148536212583545
2011-12-13,-0.1033991797237104,0.0201287674306137
2011-12-14,0.1269725188282319,-0.0018467225931647
2011-12-15,-0.1875852407898331,0.0280654528982838
2011-12-16,0.4711376935350881,0.0095329606587236
2011-12-19,-0.1238956873949063,0.0193429628431309
2011-12-20,0.0819195778715359,0.0708081341511665
2011-12-22,-0.0040057744822839,-0.0241947285870569
2011-12-23,0.2210742000489582,-0.0236231457634358
2011-12-27,-0.3057047594255601,0.0097752489046423
2011-12-28,0.1845208937697362,-0.0479478224096721
2011-12-29,0.1503407424131662,0.0304205967007118
2011-12-30,0.0579903182676733,-0.0304205967007117
2012-01-03,-0.0290536441822874,0.0738199122352673
2012-01-04,-0.0434736343263821,0.0244910200082958
2012-01-05,-0.1916310554721942,0.0187701026819904
2012-01-06,-0.0161839572304844,0.0299167610379926
2012-01-09,0.0532792168595018,0.0087146521024437
2012-01-10,0.0163852086857864,0.0221247962806358
2012-01-11,-0.0540281545184384,-0.0264916154469762
2012-01-12,-0.0840252154587373,0.0332256476283203
2012-01-13,-0.0256906976123891,-0.0156427770704537
2012-01-17,0.1806466838473161,0.0044444517604241
2012-01-18,-0.2485189106180848,-0.032861664484001
2012-01-19,0.0469446297025963,0.0284172127235768
2012-01-20,-0.4734124081005824,0.0315341444070881
2012-01-23,0.7229497520467517,0.0254938488262197
2012-01-24,-0.2287476798441348,0.0047058910374127
2012-01-25,-0.1002769698298753,0.0287101058824312
2012-01-26,-0.0042043115682459,0.0024301348532917
2012-01-27,-0.9203263602040522,0.0196566525495517
2012-01-30,0.3793927267516051,-0.0269294118786315
2012-01-31,-0.5116781152106802,-0.0096154586994419
2012-02-01,-0.8131930086845989,0.0515451518375657
2012-02-02,-0.818160609428787,0.0359012915065445
2012-02-03,-0.627380252102471,0.064712600692367
2012-02-06,-1.5579067275370808,-0.0083218233374922
2012-02-07,2.082277575256536,-0.0164387263431597
2012-02-08,-0.0673190251053746,-0.0425596144187959
2012-02-09,-0.1584393053954004,-0.0408219945202552
2012-02-10,0.2065189002858466,0.0091533819864872
2012-02-13,0.503304762364563,0.1221026968008998
2012-02-14,0.2462939461181195,-0.0281708769666964
2012-02-15,0.1082226141450101,-0.2027346796830026
2012-02-16,-0.1807159338476408,0.0616560814230971
2012-02-17,0.9228756560949316,0.0088106296821548
2012-02-21,-0.1949728494183279,0.0022148403295528
2012-02-22,-0.0936342111218234,0.0338250961536439
2012-02-23,0.6852129401743714,0.0737551762424952
2012-02-24,-0.0500437431413529,-0.0458463881254186
2012-02-27,-0.0164014166631602,-0.0163746348717901
2012-02-28,0.1499949944757072,0.0330218683049463
2012-02-29,0.0635604829151796,-0.0071684894786124
2012-03-01,-0.7079184446283078,0.0462932839708447
2012-03-02,0.0027609544728145,-0.0173057470975924
2012-03-05,0.2776473538009001,0.0123306124574786
2012-03-06,-0.4337493049516049,-0.1103110208176825
2012-03-07,-0.1465220607139942,0.0857999898033327
2012-03-08,-0.2997274011637094,0.0465891982424127
2012-03-09,0.0134443298240706,0.0340590195919188
2012-03-12,-0.0013971481872581,0.0706815856512852
2012-03-13,-0.4505720996221472,0.0425841095136543
2012-03-14,-0.2035195663139413,-0.0437102357587895
2012-03-15,0.7571337160862679,0.0419481207653903
2012-03-16,-0.2529558463226303,0.0536434717325041
2012-03-19,0.5765142556716787,0.0378594110434222
2012-03-20,-0.0077587534134854,-0.006410278360919
2012-03-21,0.9248582223023352,-0.1454410212856179
2012-03-22,0.084216593879583,-0.0137176362287991
2012-03-23,-0.0922000993148058,0.0758281680928088
2012-03-26,-0.2662018721829277,0.0846092619743851
2012-03-27,0.2144630500898558,-0.1187067576107208
2012-03-28,-0.4301274791218332,-0.0028368813351995
2012-03-29,-0.5857624472606074,0.0322422862518062
2012-03-30,-0.0743912072914894,0.0159248425826975
2012-04-02,0.3293954330921085,-0.010644689511414
2012-04-03,-0.4775653917878479,-0.0140189211793307
2012-04-04,0.3818918644599004,-0.0398005913951032
2012-04-05,0.2512362493704364,-0.028031513855886
2012-04-09,0.2993059115109465,-0.0599548614699131
2012-04-10,0.3829672969388986,0.0136184307103143
2012-04-11,-0.5804917466195632,0.0219894137348352
2012-04-12,-0.1451043195167789,0.1282288976747021
2012-04-13,-0.2180653613224019,0.0020040086867151
2012-04-16,1.4878544640319242,0.0045237574004928
2012-04-17,-0.2419913465573342,0.0878819183838667
2012-04-18,0.1888488155791516,-0.0291450611645396
2012-04-19,0.0300283430128783,0.0068393036502414
2012-04-20,-0.030308923018571,0.0354240081991364
2012-04-23,0.1513946780063557,-0.0451801831445011
2012-04-24,0.0859052881336991,0.0426440417901999
2012-04-25,0.115835656077362,0.0621772449518912
2012-04-26,0.0591265585434585,0.0300980311572795
2012-04-27,0.0102368448951502,-0.0022197567383128
2012-04-30,-0.0962530460329807,-0.0219307034939702
2012-05-01,-0.4043841652659807,0.024150460232283
2012-05-02,-0.2939912349375637,-0.0027739268827252
2012-05-03,0.4888844988328967,-0.0407111850570136
2012-05-04,-0.1916389644741057,0.0266419309464211
2012-05-07,-0.4165968607159099,0.0272289051696214
2012-05-08,0.1220285083331365,-0.0086186570299567
2012-05-09,-0.0093917937289201,-0.0439012654042914
2012-05-10,0.0975282000051911,0.0419616754583502
2012-05-11,0.2504340587851643,-0.0386832692629894
2012-05-14,-0.2156006395989836,-0.0134977623024439
2012-05-15,-0.3126099419932512,0.0021308712131458
2012-05-16,-0.100724725001298,-0.0189406775212856
2012-05-17,-0.1243949138985193,-0.0712324914856464
2012-05-18,1.4730678936997468,-0.0580585379150508
2012-05-21,-0.2193385181612014,0.1515643605461518
2012-05-22,0.027221037154396,-0.0284687790507767
2012-05-23,0.0503367080054969,0.0052261425481808
2012-05-24,0.032989271526003,0.0228301803202173
2012-05-25,0.0220606559022709,-0.0122952368570373
2012-05-29,0.0589515390011736,0.0652176383113799
2012-05-30,0.0229870212042503,-0.1106075951926424
2012-05-31,0.031041747741905,-0.0099347874647032
2012-06-01,-0.0392296308488673,-0.0140443460971668
2012-06-04,0.0109148623201974,0.0197507105425113
2012-06-05,-0.0377554320535392,0.0399049278621404
2012-06-06,-0.0059050701707287,0.0789803988756752
2012-06-07,0.091066082471111,0.0150139320133806
2012-06-08,0.1002797241522918,0.059892785552457
2012-06-11,0.1026070729261094,-0.0297665631298788
